2025-03-19 18:52:10,843 - INFO - Execution finished for RK45, seed 5, error MABS in 140.99 seconds.
2025-03-19 18:52:10,848 - INFO - Starting execution for: Solver=RK45, Error=MABS, Seed=7
2025-03-19 18:52:13,312 - INFO - Execution finished for RK45, seed 5, error SQUARED in 145.24 seconds.
2025-03-19 18:52:13,319 - INFO - Starting execution for: Solver=RK45, Error=ABS, Seed=8
2025-03-19 18:52:14,387 - INFO - Execution finished for RK45, seed 3, error MSE in 153.79 seconds.
2025-03-19 18:52:14,397 - INFO - Starting execution for: Solver=RK45, Error=SQUARED, Seed=8
2025-03-19 18:52:22,342 - INFO - Execution finished for RK45, seed 4, error MSE in 156.56 seconds.
2025-03-19 18:52:22,348 - INFO - Starting execution for: Solver=RK45, Error=MSE, Seed=8
2025-03-19 18:52:30,906 - INFO - Execution finished for RK45, seed 5, error MSE in 162.24 seconds.
2025-03-19 18:52:30,910 - INFO - Starting execution for: Solver=RK45, Error=MABS, Seed=8
2025-03-19 18:54:15,492 - INFO - Execution finished for RK45, seed 6, error MSE in 136.50 seconds.
2025-03-19 18:54:15,499 - INFO - Starting execution for: Solver=RK45, Error=ABS, Seed=9
2025-03-19 18:54:19,700 - INFO - Execution finished for RK45, seed 6, error ABS in 144.67 seconds.
2025-03-19 18:54:19,713 - INFO - Starting execution for: Solver=RK45, Error=SQUARED, Seed=9
2025-03-19 18:54:21,845 - INFO - Execution finished for RK45, seed 6, error SQUARED in 143.42 seconds.
2025-03-19 18:54:21,849 - INFO - Starting execution for: Solver=RK45, Error=MSE, Seed=9
2025-03-19 18:54:31,451 - INFO - Execution finished for RK45, seed 7, error MSE in 139.50 seconds.
2025-03-19 18:54:31,459 - INFO - Starting execution for: Solver=RK45, Error=MABS, Seed=9
2025-03-19 18:54:32,839 - INFO - Execution finished for RK45, seed 7, error MABS in 140.08 seconds.
2025-03-19 18:54:32,976 - INFO - Execution finished for RK45, seed 7, error SQUARED in 141.26 seconds.
2025-03-19 18:54:34,291 - INFO - Execution finished for RK45, seed 6, error MABS in 148.45 seconds.
2025-03-19 18:54:34,339 - INFO - Execution finished for RK45, seed 8, error SQUARED in 138.18 seconds.
2025-03-19 18:54:40,004 - INFO - Execution finished for RK45, seed 8, error MSE in 136.36 seconds.
2025-03-19 18:54:40,781 - INFO - Execution finished for RK45, seed 7, error ABS in 153.42 seconds.
2025-03-19 18:54:44,963 - INFO - Execution finished for RK45, seed 8, error ABS in 150.57 seconds.
2025-03-19 18:54:47,891 - INFO - Execution finished for RK45, seed 8, error MABS in 136.14 seconds.
2025-03-19 18:55:20,619 - INFO - Execution finished for RK45, seed 9, error SQUARED in 60.29 seconds.
2025-03-19 18:55:21,912 - INFO - Execution finished for RK45, seed 9, error MSE in 59.68 seconds.
2025-03-19 18:55:23,137 - INFO - Execution finished for RK45, seed 9, error ABS in 67.40 seconds.
2025-03-19 18:55:24,296 - INFO - Execution finished for RK45, seed 9, error MABS in 52.70 seconds.
2025-03-19 19:22:32,509 - INFO - Starting execution for: Solver=RK45, Error=ABS, Seed=0
2025-03-19 19:22:32,523 - INFO - Starting execution for: Solver=RK45, Error=SQUARED, Seed=0
2025-03-19 19:22:32,528 - INFO - Starting execution for: Solver=RK45, Error=MSE, Seed=0
2025-03-19 19:22:32,528 - INFO - Starting execution for: Solver=RK45, Error=MABS, Seed=0
2025-03-19 19:22:32,531 - INFO - Starting execution for: Solver=RK45, Error=ABS, Seed=1
2025-03-19 19:22:32,555 - INFO - Starting execution for: Solver=RK45, Error=SQUARED, Seed=1
2025-03-19 19:22:32,555 - INFO - Starting execution for: Solver=RK45, Error=MSE, Seed=1
2025-03-19 19:22:32,565 - INFO - Starting execution for: Solver=RK45, Error=MABS, Seed=1
